X,CH1,Start,Increment,
Sequence,Volt,-3.500000e-03,5.000000e-06,
0,1.600000e-02,
1,-8.000000e-03,
2,1.600000e-02,
3,-8.000000e-03,
4,-8.000000e-03,
5,8.000000e-03,
6,-8.000000e-03,
7,8.000000e-03,
8,-8.000000e-03,
9,8.000000e-03,
10,8.000000e-03,
11,-8.000000e-03,
12,8.000000e-03,
13,-8.000000e-03,
14,-8.000000e-03,
15,8.000000e-03,
16,8.000000e-03,
17,-8.000000e-03,
18,8.000000e-03,
19,-8.000000e-03,
20,-8.000000e-03,
21,8.000000e-03,
22,-8.000000e-03,
23,8.000000e-03,
24,8.000000e-03,
25,-8.000000e-03,
26,8.000000e-03,
27,-8.000000e-03,
28,8.000000e-03,
29,-8.000000e-03,
30,8.000000e-03,
31,-8.000000e-03,
32,-8.000000e-03,
33,8.000000e-03,
34,8.000000e-03,
35,-8.000000e-03,
36,8.000000e-03,
37,-8.000000e-03,
38,8.000000e-03,
39,-8.000000e-03,
40,-8.000000e-03,
41,8.000000e-03,
42,-8.000000e-03,
43,8.000000e-03,
44,8.000000e-03,
45,-8.000000e-03,
46,-8.000000e-03,
47,8.000000e-03,
48,8.000000e-03,
49,-8.000000e-03,
50,8.000000e-03,
51,-8.000000e-03,
52,8.000000e-03,
53,-8.000000e-03,
54,-8.000000e-03,
55,8.000000e-03,
56,8.000000e-03,
57,-8.000000e-03,
58,8.000000e-03,
59,-8.000000e-03,
60,8.000000e-03,
61,-8.000000e-03,
62,-8.000000e-03,
63,8.000000e-03,
64,8.000000e-03,
65,-8.000000e-03,
66,-8.000000e-03,
67,8.000000e-03,
68,-8.000000e-03,
69,8.000000e-03,
70,-8.000000e-03,
71,8.000000e-03,
72,8.000000e-03,
73,-8.000000e-03,
74,-8.000000e-03,
75,8.000000e-03,
76,-8.000000e-03,
77,8.000000e-03,
78,-8.000000e-03,
79,8.000000e-03,
80,-8.000000e-03,
81,8.000000e-03,
82,8.000000e-03,
83,-8.000000e-03,
84,-8.000000e-03,
85,8.000000e-03,
86,-8.000000e-03,
87,8.000000e-03,
88,8.000000e-03,
89,-8.000000e-03,
90,8.000000e-03,
91,-8.000000e-03,
92,8.000000e-03,
93,-8.000000e-03,
94,-8.000000e-03,
95,8.000000e-03,
96,-8.000000e-03,
97,8.000000e-03,
98,-8.000000e-03,
99,8.000000e-03,
100,-8.000000e-03,
101,3.040000e-01,
102,2.880000e-01,
103,3.120000e-01,
104,2.960000e-01,
105,3.120000e-01,
106,2.960000e-01,
107,3.120000e-01,
108,2.960000e-01,
109,3.120000e-01,
110,2.960000e-01,
111,3.120000e-01,
112,3.120000e-01,
113,2.960000e-01,
114,3.120000e-01,
115,2.960000e-01,
116,2.960000e-01,
117,3.120000e-01,
118,2.960000e-01,
119,3.120000e-01,
120,2.960000e-01,
121,3.120000e-01,
122,3.120000e-01,
123,2.960000e-01,
124,3.120000e-01,
125,2.960000e-01,
126,3.120000e-01,
127,2.960000e-01,
128,2.960000e-01,
129,3.120000e-01,
130,2.960000e-01,
131,3.200000e-01,
132,3.120000e-01,
133,2.960000e-01,
134,2.960000e-01,
135,3.120000e-01,
136,3.120000e-01,
137,2.960000e-01,
138,2.960000e-01,
139,3.200000e-01,
140,2.960000e-01,
141,3.200000e-01,
142,3.120000e-01,
143,2.960000e-01,
144,2.960000e-01,
145,3.200000e-01,
146,2.960000e-01,
147,3.200000e-01,
148,2.960000e-01,
149,3.200000e-01,
150,2.960000e-01,
151,3.200000e-01,
152,3.120000e-01,
153,2.960000e-01,
154,2.960000e-01,
155,3.120000e-01,
156,2.960000e-01,
157,3.200000e-01,
158,2.960000e-01,
