X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-2.000000e-03,2.000000e-05
0,0.00e+00,-1.00e+00,0.00e+00,
1,0.00e+00,-1.00e+00,0.00e+00,
2,2.00e-03,-1.02e+00,8.00e-03,
3,2.00e-03,-1.02e+00,8.00e-03,
4,2.00e-03,-1.02e+00,0.00e+00,
5,2.00e-03,-1.02e+00,0.00e+00,
6,2.00e-03,-1.00e+00,0.00e+00,
7,2.00e-03,-1.00e+00,0.00e+00,
8,2.00e-03,-1.02e+00,8.00e-03,
9,2.00e-03,-1.02e+00,8.00e-03,
10,0.00e+00,-1.02e+00,0.00e+00,
11,0.00e+00,-1.02e+00,0.00e+00,
12,0.00e+00,-1.04e+00,8.00e-03,
13,0.00e+00,-1.04e+00,8.00e-03,
14,0.00e+00,-1.04e+00,0.00e+00,
15,0.00e+00,-1.04e+00,0.00e+00,
16,2.00e-03,-1.00e+00,0.00e+00,
17,2.00e-03,-1.00e+00,0.00e+00,
18,2.00e-03,-1.00e+00,0.00e+00,
19,2.00e-03,-1.00e+00,0.00e+00,
20,2.00e-03,-1.02e+00,0.00e+00,
21,2.00e-03,-1.02e+00,0.00e+00,
22,2.00e-03,-1.02e+00,0.00e+00,
23,2.00e-03,-1.02e+00,0.00e+00,
24,2.00e-03,-1.02e+00,0.00e+00,
25,2.00e-03,-1.02e+00,0.00e+00,
26,2.00e-03,-1.02e+00,8.00e-03,
27,2.00e-03,-1.02e+00,8.00e-03,
28,2.00e-03,-1.02e+00,8.00e-03,
29,2.00e-03,-1.02e+00,8.00e-03,
30,2.00e-03,-1.02e+00,0.00e+00,
31,2.00e-03,-1.02e+00,0.00e+00,
32,2.00e-03,-1.02e+00,8.00e-03,
33,2.00e-03,-1.02e+00,8.00e-03,
34,2.00e-03,-1.02e+00,0.00e+00,
35,2.00e-03,-1.02e+00,0.00e+00,
36,2.00e-03,-1.02e+00,0.00e+00,
37,2.00e-03,-1.02e+00,0.00e+00,
38,2.00e-03,-1.00e+00,0.00e+00,
39,2.00e-03,-1.00e+00,0.00e+00,
40,2.00e-03,-1.02e+00,8.00e-03,
41,2.00e-03,-1.02e+00,8.00e-03,
42,2.00e-03,-1.02e+00,8.00e-03,
43,2.00e-03,-1.02e+00,8.00e-03,
44,2.00e-03,-1.00e+00,0.00e+00,
45,2.00e-03,-1.00e+00,0.00e+00,
46,0.00e+00,-1.02e+00,0.00e+00,
